Age
47
60
30
56
22
58
34
35
47
60
52
55
28
25
53
30
42
35
21
20
26
20
48
57
25
31
22
33
32
60
38
29
42
31
34
24
56
26
25
30
22
24
37
34
39
52
24
52
60
49
40
33
49
38
49
21
45
59
48
44
52
51
40
33
23
49
39
37
46
38
38
25
20
41
21
54
46
27
58
45
57
33
45
32
20
30
24
39
33
37
60
28
26
41
57
47
29
21
26
30
36
49
49
48
55
48
58
50
31
25
29
48
54
28
26
49
24
39
46
55
49
36
44
27
51
27
47
48
42
53
42
22
28
23
34
29
51
22
57
26
58
57
55
22
59
21
27
22
54
54
33
34
51
58
50
58
29
28
22
35
25
25
56
39
46
30
45
57
24
41
60
50
50
41
32
50
52
56
46
44
25
27
55
49
51
50
37
36
44
43
35
48
52
27
41
23
31
41
41
33
21
33
35
20
26
46
31
24
59
52
51
56
53
33
25
28
45
46
54
29
40
28
44
34
37
34
40
59
32
33
51
37
28
51
23
43
47
34
44
45
50
44
46
34
57
23
39
34
37
43
38
24
21
52
22
47
27
26
34
35
41
41
20
54
54
31
24
23
50
44
56
32
25
25
40
57
34
30
58
45
43
30
35
40
30
44
60
54
46
41
34
53
48
48
51
49
56
48
47
36
49
46
22
29
20
20
32
41
21
50
21
42
42
22
41
21
33
23
38
60
44
54
58
44
37
39
37
33
41
37
21
41
40
38
51
37
37
56
54
50
20
46
45
60
27
28
50
42
29
31
50
51
41
39
55
49
28
24
43
55
51
29
35
54
39
50
25
53
54
32
21
26
55
52
29
20
27
49
22
52
51
25
37
52
30
22
20
23
54
20
39
32
27
51
44
59
34
23
29
53
39
46
26
31
42
33
25
52
50
25
56
29
46
49
45
57
50
60
23
48
35
28
23
45
35
48
21
38
37
30
55
48
48
42
23
58
60
20
26
34
51
50
47
26
47
25
31
59
47
35
36
49
60
25
58
48
56
34
33
27
33
38
22
25
38
25
25
32
47
32
28
53
25
33
27
27
53
39
25
21
37
20
32
46
32
59
31
20
42
48
40
41
43
53
45
53
22
33
50
57
47
24
33
49
27
54
34
52
23
34
30
60
56
48
28
34
30
44
50
31
33
60
46
35
25
47
24
24
21
29
25
47
20
39
34
27
26
42
57
48
40
27
26
43
26
45
52
57
36
29
35
42
46
26
46
34
20
58
27
44
48
54
47
55
47
59
33
40
31
39
59
21
57
44
25
57
46
38
55
56
36
33
59
44
31
48
31
33
56
46
34
52
31
55
22
39
41
30
56
40
42
36
30
49
52
56
34
56
38
50
52
36
41
50
21
38
22
31
49
22
24
31
56
58
44
28
29
23
31
57
35
53
22
57
59
28
27
49
34
40
43
54
40
56
30
27
23
21
58
46
43
52
47
47
58
42
21
39
22
57
42
51
47
35
21
59
28
31
43
54
49
43
42
48
48
53
40
23
46
50
28
38
41
29
45
47
60
45
49
33
23
33
31
41
54
46
23
33
59
24
51
33
25
20
29
41
60
32
57
32
27
52
57
29
37
29
21
53
28
56
26
55
40
25
53
25
32
41
56
48
22
25
37
58
57
32
33
38
34
53
32
38
21
56
55
58
29
22
23
49
27
30
57
54
26
60
48
56
32
33
35
38
23
36
53
59
51
60
53
38
38
50
51
48
56
50
50
47
23
22
60
44
31
37
30
41
48
39
52
30
27
37
47
22
41
37
32
46
44
60
30
48
39
41
48
27
42
59
25
37
25
37
48
29
35
50
33
23
39
52
54
25
54
22
53
55
33
45
33
45
54
22
31
39
29
52
49
47
36
33
37
50
49
42
49
48
23
57
36
59
32
35
48
24
24
24
48
55
26
43
49
26
32
33
36
27
53
38
45
36
42
35
32
49
33
46
55
26
60
23
37
28
60
54
28
24
43
37
32
32
56
45
54
34
50
60
27
46
22
26
38
51
45
22
23
37
51
31
38
29
45
29
37
32
41
27
42
30
57
44
56
33
33
46
28
49
39
49
23
48
47
35
51
34
24
44
35
23
55
54
35
52
30
53
41
43
55
27
36
41
22
25
53
25
42
59
56
25
21
45
34
34
33
29
59
29
57
50
59
42
48
38
54
48
25
30
40
28
35
29
28
58
20
60
53
41
32
27
36
37
21
22
28
29
59
45
27
34
48
59
35
20
35
46
49
37
27
21
56
46
20
60
50
59
42
59
43
31
45
58
56
36
50
26
53
31
37
36
36
32
51
35
41
35
47
60
50
31
51
55
52
50
43
38
28
34
38
32
49
50
49
31
58
32
29
31
27
50
22
36
33
56
60
25
28
45
30
37
56
39
29
48
53
47
43
58
47
59
23
49
42
49
32
55
51
38
46
46
43
47
38
29
21
47
54
20
54
38
42
29
46
32
42
20
57
54
44
43
44
51
39
49
50
47
53
55
32
47
52
49
56
28
26
52
60
20
50
29
26
43
23
50
59
35
48
25
45
28
35
48
54
41
49
34
60
21
54
32
33
58
21
44
37
36
60
49
53
23
31
21
28
41
44
35
49
56
21
52
46
30
28
40
20
50
36
21
29
21
56
34
42
35
47
51
34
21
55
37
44
25
28
53
43
47
37
60
29
31
38
29
36
25
57
45
58
33
28
32
57
37
49
38
48
34
29
56
56
42
44
20
43
58
23
56
25
26
40
53
53
56
44
30
29
48
37
50
54
53
51
49
44
38
48
37
32
58
52
37
57
45
47
57
44
46
41
44
29
59
31
58
51
54
45
60
37
27
57
36
25
55
40
35
48
21
20
21
48
29
43
32
43
45
26
34
54
57
20
24
35
47
39
35
46
39
32
55
34
38
21
37
35
43
27
21
26
44
47
30
50
41
32
59
38
60
29
48
54
28
39
46
29
59
48
47
38
32
45
20
40
20
26
34
40
24
30
31
50
55
54
53
29
43
56
56
29
36
41
37
54
42
47
51
48
46
54
40
21
27
20
41
35
55
30
51
45
54
32
45
42
28
22
51
20
57
44
44
53
31
20
24
58
53
41
34
57
50
34
60
59
26
20
48
44
56
59
34
52
20
59
48
28
56
22
55
39
60
33
39
23
58
31
53
32
44
54
34
26
58
54
36
37
31
30
35
27
60
26
31
59
54
53
55
26
36
53
24
41
49
33
54
22
24
35
23
22
46
58
38
27
56
23
29
29
25
42
58
39
60
49
20
29
25
55
53
55
41
57
30
23
20
42
26
51
32
46
39
31
50
46
56
42
33
53
44
26
57
39
37
40
30
34
58
29
30
33
31
53
29
50
60
39
24
60
42
37
39
41
34
41
55
48
53
32
38
22
48
43
52
58
27
32
21
36
32
60
38
34
25
24
49
46
23
46
47
36
57
27
44
41
54
23
24
22
60
23
26
50
48
23
46
31
37
54
32
35
58
21
50
43
43
24
23
37
49
43
41
42
60
24
60
32
54
43
29
21
45
21
41
43
25
34
58
44
56
43
39
25
36
37
41
46
53
36
33
52
42
34
49
54
53
47
33
42
36
38
23
42
41
47
40
36
21
25
42
45
20
54
60
35
22
26
37
33
55
50
59
41
37
49
43
56
36
55
42
43
33
32
54
22
20
28
42
39
26
38
45
35
46
33
22
59
27
25
29
56
47
28
32
53
49
27
50
41
35
34
26
40
26
39
20
24
23
52
34
26
24
52
40
27
57
60
24
21
21
59
22
32
55
24
55
53
37
35
20
31
42
51
57
44
29
30
39
24
46
24
29
28
21
58
54
38
32
48
21
55
39
50
23
44
34
56
48
47
48
38
33
32
33
21
57
42
52
56
59
43
43
28
44
58
53
26
21
31
59
30
43
32
32
20
42
39
60
33
44
22
35
57
32
23
50
34
31
31
29
53
45
52
57
59
59
60
52
58
38
32
27
23
48
38
31
34
56
27
45
50
41
46
55
49
35
31
20
26
59
42
41
40
40
45
60
52
22
42
47
20
35
33
59
29
54
43
29
31
41
41
38
45
54
37
48
56
35
21
60
22
60
46
44
59
34
53
28
32
34
31
57
28
50
50
26
55
55
48
47
48
47
31
36
40
55
47
54
29
21
28
24
37
42
59
22
23
47
31
38
32
57
51
58
53
29
22
50
37
51
50
28
58
29
48
42
35
60
51
29
43
30
23
20
42
38
39
37
57
20
29
37
22
37
29
34
40
38
24
54
56
49
53
25
21
31
27
47
35
50
28
56
21
45
35
29
33
50
33
43
56
36
53
45
41
39
49
29
32
23
51
60
22
43
56
21
26
48
56
38
31
57
50
49
54
43
21
52
54
58
37
60
23
59
29
27
41
40
25
41
37
22
42
24
32
59
33
50
39
24
33
40
26
25
43
33
25
42
38
59
26
54
32
45
48
34
58
46
21
23
45
58
45
22
30
32
34
39
30
44
50
43
33
28
45
59
20
56
40
24
27
31
49
54
20
57
54
31
35
21
35
28
38
38
51
45
20
54
24
20
23
28
46
54
49
51
42
38
27
58
40
42
60
40
35
26
51
24
28
42
59
32
43
38
30
40
57
39
60
36
49
47
40
21
21
35
44
50
33
58
24
59
27
52
29
38
35
57
36
48
45
56
47
46
20
49
56
22
23
23
57
38
22
22
23
46
51
39
56
33
58
30
30
53
50
35
45
49
49
58
34
52
51
55
24
55
21
47
52
44
58
57
30
21
34
45
32
52
59
58
35
59
28
50
53
54
45
54
43
38
36
22
47
41
32
52
47
52
60
59
39
41
44
60
44
49
45
39
21
37
44
55
23
57
42
34
26
42
58
56
50
23
52
59
40
29
48
59
36
21
60
48
60
39
33
36
48
55
38
33
55
37
23
43
21
57
32
20
29
45
32
57
57
33
36
35
44
52
60
50
36
37
23
33
26
55
37
59
47
53
24
50
47
43
46
57
58
60
31
43
58
42
25
24
43
40
55
23
51
45
38
39
41
45
51
25
26
47
54
20
52
32
49
45
32
36
21
29
46
37
49
37
37
29
24
29
27
46
45
53
52
23
37
23
40
49
50
46
51
25
32
53
34
36
24
22
60
22
45
43
32
46
31
55
30
25
24
25
22
25
34
52
23
49
46
55
22
32
32
55
56
58
35
30
53
28
26
43
39
39
53
29
44
58
23
54
57
35
28
37
43
33
23
49
38
51
42
42
50
57
21
55
51
35
31
46
42
54
47
58
55
36
58
30
33
59
20
33
21
54
57
23
59
